cnv_feature,spearman_r,p_value,p_value_adj,cohens_d,significant_fdr
cnv_depth__IBNLCO_00010__Type__CDS__promoter,0.5757877662592061,6.507934850055483e-21,,1.2819057419504056,True
cnv_depth__IBNLCO_04758__Membrane-bound__CDS,-0.5756454910513339,6.6865265038658415e-21,,-1.2731214557606234,True
cnv_depth__IBNLCO_01640__IBNLCO_01640__gene,-0.5756454910513339,6.6865265038658415e-21,,-1.371381536837821,True
cnv_depth__IBNLCO_01452__IBNLCO_01452__gene,-0.575218665427717,7.251677016091995e-21,,-1.212384666662832,True
cnv_depth__IBNLCO_02005__Phosphoribosylformylglycinamidine__CDS,-0.5745072893883555,8.299546027959615e-21,,-1.1536640410664973,True
cnv_depth__IBNLCO_01543__cpaE__gene__promoter,-0.5745072893883555,8.299546027959615e-21,,-0.9997057502026772,True
cnv_depth__IBNLCO_04650__Fatty__CDS__promoter,-0.5743650141804832,8.526297039969404e-21,,-1.278518062366436,True
cnv_depth__IBNLCO_00245__IBNLCO_00245__gene,0.5740804637647385,8.998200620961316e-21,,1.055663457716269,True
cnv_depth__IBNLCO_01287__Malonate__CDS,-0.5740804637647385,8.998200620961316e-21,,-0.9671674241404806,True
cnv_depth__IBNLCO_01420__IBNLCO_01420__gene,-0.5740804637647385,8.998200620961316e-21,,-1.1825477519789245,True
cnv_depth__IBNLCO_01701__Heme-binding__CDS,-0.5735113629332493,1.002023905943929e-20,,-1.304619148235537,True
cnv_depth__IBNLCO_03504__C4-dicarboxylate__CDS,0.5733690877253771,1.0293060752043847e-20,,1.0816480621097075,True
cnv_depth__IBNLCO_02169__ABC-type__CDS,-0.5729422621017602,1.1156038187187391e-20,,-1.0773320791600405,True
cnv_depth__IBNLCO_05853__IBNLCO_05853__gene,0.5729422621017602,1.1156038187187391e-20,,1.1053956144664066,True
cnv_depth__IBNLCO_01131__Undecaprenyl__CDS,-0.5726577116860155,1.1770423200455413e-20,,-0.9881365218435889,True
cnv_depth__IBNLCO_01706__Arginine/ornithine__CDS,-0.5726577116860155,1.1770423200455413e-20,,-1.2282308234199537,True
cnv_depth__IBNLCO_01359__Glycogen__CDS,-0.5726577116860155,1.1770423200455413e-20,,-1.2157009623578554,True
cnv_depth__IBNLCO_03643__HTH__CDS__promoter,0.5725154364781433,1.208995448245489e-20,,1.1556678773513485,True
cnv_depth__IBNLCO_00436__Glutamate--cysteine__CDS,0.572373161270271,1.241799902576055e-20,,1.1388559024646054,True
cnv_depth__IBNLCO_05708__Catalase__CDS,0.5722308860623986,1.2754779303526123e-20,,1.2432868542004298,True
cnv_depth__IBNLCO_00214__Major__CDS,0.5720886108545263,1.3100523487581166e-20,,1.0786585341054238,True
cnv_depth__IBNLCO_04449__Putative__CDS,-0.5716617852309094,1.4193909703196264e-20,,-0.2631381857650953,True
cnv_depth__IBNLCO_00443__IBNLCO_00443__gene__promoter,0.5715195100230372,1.457791028289208e-20,,1.0956777651364744,True
cnv_depth__IBNLCO_02188__bulE__gene,-0.5713772348151649,1.4972106237169526e-20,,-0.9729139126801842,True
cnv_depth__IBNLCO_05837__Glutamine__CDS__promoter,0.5710926843994203,1.5792153015199582e-20,,1.3566365641337,True
cnv_depth__IBNLCO_03389__Primosomal__CDS__promoter,0.5710926843994203,1.5792153015199582e-20,,1.004370486873883,True
cnv_depth__IBNLCO_05798__IBNLCO_05798__gene__promoter,0.5709504091915479,1.6218555321950064e-20,,0.9593200270586996,True
cnv_depth__IBNLCO_03298__flhB__gene,0.5709504091915479,1.6218555321950064e-20,,1.1425164340242708,True
cnv_depth__IBNLCO_03463__Amino__CDS__promoter,0.5705235835679311,1.7566736344910772e-20,,1.3091699666835177,True
cnv_depth__IBNLCO_00011__Type__CDS__promoter,0.5703813083600587,1.8040125272592655e-20,,1.2217885105246296,True
cnv_depth__IBNLCO_01416__IBNLCO_01416__gene,-0.5703813083600587,1.8040125272592655e-20,,-1.3034861827161872,True
cnv_depth__IBNLCO_03197__IBNLCO_03197__gene,0.5702390331521864,1.8526033032043517e-20,,1.0381244636282885,True
cnv_depth__IBNLCO_02095__IBNLCO_02095__gene,-0.5700967579443141,1.9024784308316224e-20,,-0.932164180366498,True
cnv_depth__IBNLCO_01734__IBNLCO_01734__gene,-0.5696699323206973,2.0601471125170515e-20,,-0.8765922519156337,True
cnv_depth__IBNLCO_03344__hypothetical__CDS,0.5695276571128249,2.1155011496429886e-20,,1.052512064783899,True
cnv_depth__IBNLCO_00109__D-2-hydroxyacid__CDS,0.5693853819049526,2.1723146793659823e-20,,1.0249559471071892,True
cnv_depth__IBNLCO_03353__IBNLCO_03353__gene,0.5692431066970803,2.2306254405317708e-20,,1.0185687551640805,True
cnv_depth__IBNLCO_04667__PKHD-type__CDS__promoter,-0.569100831489208,2.2904721283417372e-20,,-1.1940438914221592,True
cnv_depth__IBNLCO_03210__IBNLCO_03210__gene__promoter,0.5689585562813356,2.3518944180867033e-20,,1.309421007460916,True
cnv_depth__IBNLCO_03282__asnC__gene__promoter,0.5688162810734635,2.4149329894580642e-20,,1.2696131087350462,True
cnv_depth__IBNLCO_05202__DUF1479__CDS,-0.5688162810734635,2.4149329894580642e-20,,-1.0495903489058862,True
cnv_depth__IBNLCO_05771__2-oxoisovalerate__CDS,0.5688162810734635,2.4149329894580642e-20,,0.9866636898835904,True
cnv_depth__IBNLCO_04398__IBNLCO_04398__gene,-0.5685317306577188,2.5460268678566794e-20,,-1.2047943070675693,True
cnv_depth__IBNLCO_03180__msrP__gene,0.5683894554498464,2.6141687834112548e-20,,1.2223074154193512,True
cnv_depth__IBNLCO_01098__IBNLCO_01098__gene,-0.5682471802419742,2.6841002505265977e-20,,-1.1372333193655304,True
cnv_depth__IBNLCO_03384__aidB__gene,0.5681049050341018,2.755867356707453e-20,,1.0471559649196522,True
cnv_depth__IBNLCO_04572__eamA__gene__promoter,-0.5681049050341018,2.755867356707453e-20,,-1.2406951775449229,True
cnv_depth__IBNLCO_04632__IBNLCO_04632__gene,-0.5681049050341018,2.755867356707453e-20,,-1.171656013169196,True
cnv_depth__IBNLCO_00454__Cytochrome__CDS,0.5679626298262296,2.829517352616828e-20,,0.7922376130029588,True
cnv_depth__IBNLCO_01697__hypothetical__CDS,-0.5678203546183573,2.905098680823035e-20,,-1.3531866489935038,True
cnv_depth__IBNLCO_02137__IBNLCO_02137__gene,-0.5678203546183573,2.905098680823035e-20,,-1.209755576550683,True
cnv_depth__IBNLCO_03201__Large__CDS,0.5673935289947405,3.1439335867687883e-20,,1.3377567118126168,True
cnv_depth__IBNLCO_03587__IBNLCO_03587__gene,0.567251253786868,3.227749553488395e-20,,1.0149894801426882,True
cnv_depth__IBNLCO_05669__HTH__CDS,0.5669667033711235,3.402015163080967e-20,,1.2625759133694128,True
cnv_depth__IBNLCO_04496__pksF__gene,-0.5665398777475066,3.680862747453271e-20,,-1.0646087119323933,True
cnv_depth__IBNLCO_04574__IBNLCO_04574__gene,-0.5663976025396342,3.7787059555577784e-20,,-1.0646976661509717,True
cnv_depth__IBNLCO_03456__hypothetical__CDS__promoter,0.566255327331762,3.87910098153647e-20,,1.2870842502446387,True
cnv_depth__IBNLCO_04663__IBNLCO_04663__gene__promoter,-0.5661130521238896,3.9821130833668464e-20,,-1.3063330201101122,True
cnv_depth__IBNLCO_01702__Short-chain__CDS__promoter,-0.5659707769160174,4.0878091542821116e-20,,-1.2840458692130403,True
cnv_depth__IBNLCO_04583__Anaphase-promoting__CDS,-0.5654016760845282,4.5388305014374085e-20,,-1.3589572459252774,True
cnv_depth__IBNLCO_03343__IBNLCO_03343__gene,0.5654016760845282,4.5388305014374085e-20,,1.3033347602819523,True
cnv_depth__IBNLCO_01468__FAD-binding__CDS__promoter,-0.5654016760845282,4.5388305014374085e-20,,-1.3073580334626307,True
cnv_depth__IBNLCO_03160__Glutamate__CDS,0.5652594008766558,4.659009913383957e-20,,1.1719358680078082,True
cnv_depth__IBNLCO_00246__Dipeptide__CDS,0.5652594008766558,4.659009913383957e-20,,1.0925965849760675,True
cnv_depth__IBNLCO_03377__Cd(II)/Pb(II)-responsive__CDS,0.5651171256687836,4.782311309741166e-20,,1.2379580480709433,True
cnv_depth__IBNLCO_03688__Glycine__CDS__promoter,0.564832575253039,5.038600116163692e-20,,1.1881648687678894,True
cnv_depth__IBNLCO_00293__IBNLCO_00293__gene,0.5645480248372944,5.308357178773304e-20,,1.3487304453358726,True
cnv_depth__IBNLCO_01698__hypothetical__CDS__promoter,-0.5641211992136774,5.739772498470564e-20,,-1.3019997913950458,True
cnv_depth__IBNLCO_00008__Type__CDS__promoter,0.5641211992136774,5.739772498470564e-20,,1.2469614765239085,True
cnv_depth__IBNLCO_03464__HTH__CDS,0.5641211992136774,5.739772498470564e-20,,1.2863074665696366,True
cnv_depth__IBNLCO_03400__IBNLCO_03400__gene,0.5636943735900606,6.205550419370601e-20,,1.3192632224257543,True
cnv_depth__IBNLCO_03148__Outer__CDS__promoter,0.5635520983821882,6.368903434035307e-20,,1.3567376588676627,True
cnv_depth__IBNLCO_03452__gnl|Bakta|IBNLCO_03452__CDS__promoter,0.563409823174316,6.536474901601575e-20,,1.3259394950429821,True
cnv_depth__IBNLCO_01876__IBNLCO_01876__gene,-0.563409823174316,6.536474901601575e-20,,-1.2591800539991949,True
cnv_depth__IBNLCO_03184__engB__gene,0.5632675479664436,6.708371624285486e-20,,1.124369403585888,True
cnv_depth__IBNLCO_01252__Calcineurin-like__CDS,-0.5631252727585714,6.884703053448312e-20,,-0.982479386675148,True
cnv_depth__IBNLCO_01782__histidine__CDS,-0.5631252727585714,6.884703053448312e-20,,-0.6354349268972062,True
cnv_depth__IBNLCO_03403__IBNLCO_03403__gene,0.5631252727585714,6.884703053448312e-20,,1.203646048466708,True
cnv_depth__IBNLCO_05837__IBNLCO_05837__gene,0.562982997550699,7.065581353925378e-20,,1.1543265513622607,True
cnv_depth__IBNLCO_04662__Cupin__CDS,-0.562982997550699,7.065581353925378e-20,,-1.182852772024351,True
cnv_depth__IBNLCO_03221__30S__CDS,0.5628407223428268,7.25112146988176e-20,,1.254990780061944,True
cnv_depth__IBNLCO_00237__ferredoxin--NADP(+)__CDS__promoter,0.5626984471349544,7.441441192230567e-20,,1.288446434939982,True
cnv_depth__IBNLCO_04722__NADP-dependent__CDS,-0.5626984471349544,7.441441192230567e-20,,-0.9873200158450982,True
cnv_depth__IBNLCO_01394__vgrG1__gene,-0.5625561719270822,7.63666122765352e-20,,-1.1085444548223515,True
cnv_depth__IBNLCO_02988__Proline--tRNA__CDS,0.5624138967192097,7.836905269255612e-20,,1.130307126148435,True
cnv_depth__IBNLCO_02801__dnaA__gene__promoter,0.5624138967192097,7.836905269255612e-20,,0.9230019352470161,True
cnv_depth__IBNLCO_03586__IBNLCO_03586__gene,0.5621293463034652,8.252975511225585e-20,,1.1163293017084843,True
cnv_depth__IBNLCO_03188__IBNLCO_03188__gene__promoter,0.5621293463034652,8.252975511225585e-20,,1.3227186691536463,True
cnv_depth__IBNLCO_05830__IBNLCO_05830__gene,0.5619870710955929,8.46906468950027e-20,,1.27794878645638,True
cnv_depth__IBNLCO_01871__AsmA__CDS__promoter,-0.5618447958877206,8.690703983152294e-20,,-0.7764803149300027,True
cnv_depth__IBNLCO_01737__IBNLCO_01737__gene,-0.5618447958877206,8.690703983152294e-20,,-1.3874752505558539,True
cnv_depth__IBNLCO_04570__Phosphoethanolamine__CDS,-0.5614179702641037,9.390337324625347e-20,,-0.9343670718634889,True
cnv_depth__IBNLCO_02391__IBNLCO_02391__gene,-0.5614179702641037,9.390337324625347e-20,,-1.0394995185826306,True
cnv_depth__IBNLCO_03212__Small__CDS,0.5612756950562314,9.635609417469576e-20,,1.3233832740014198,True
cnv_depth__IBNLCO_03341__AB__CDS__promoter,0.5611334198483591,9.887165662173367e-20,,1.354427441639091,True
cnv_depth__IBNLCO_03026__IBNLCO_03026__gene__promoter,0.5611334198483591,9.887165662173367e-20,,1.1720021392137272,True
cnv_depth__IBNLCO_03427__IBNLCO_03427__gene__promoter,0.5608488694326145,1.0409765817258225e-19,,1.2133489613438568,True
cnv_depth__IBNLCO_01872__Phosphate__CDS__promoter,-0.5607065942247422,1.0681137134071431e-19,,-0.6470665734863944,True
cnv_depth__IBNLCO_00015__hypothetical__CDS,0.5602797686011253,1.1537586015953398e-19,,1.1948247806532841,True
cnv_depth__IBNLCO_03324__fliT__gene__promoter,0.5598529429775084,1.2461326611625713e-19,,1.2125279984894948,True
cnv_depth__IBNLCO_03251__4-hydroxyphenylpyruvate__CDS,0.5598529429775084,1.2461326611625713e-19,,1.2417673551606967,True
cnv_depth__IBNLCO_03297__flhA__gene,0.5597106677696361,1.2785077740895501e-19,,1.2560371025369181,True
cnv_depth__IBNLCO_05632__IBNLCO_05632__gene,0.5597106677696361,1.2785077740895501e-19,,1.128549814383887,True
cnv_depth__IBNLCO_00388__DUF3567__CDS,0.5594261173538915,1.3457536233931704e-19,,0.7242366705613454,True
cnv_depth__IBNLCO_05827__Cyclohexanone__CDS,0.5594261173538915,1.3457536233931704e-19,,1.269494279369538,True
cnv_depth__IBNLCO_03137__Imidazoleglycerol-phosphate__CDS,0.5592838421460191,1.380666078004327e-19,,1.3862443676209593,True
cnv_depth__IBNLCO_03311__flagellar__CDS,0.5591415669381469,1.416466883766084e-19,,1.311881933158553,True
cnv_depth__IBNLCO_00003__tRNA__CDS__promoter,0.5589992917302746,1.453178196719565e-19,,1.1863428747085758,True
cnv_depth__IBNLCO_04682__IBNLCO_04682__gene,-0.5589992917302746,1.453178196719565e-19,,-0.6643072375321755,True
cnv_depth__IBNLCO_00273__flgH__gene__promoter,0.5589992917302746,1.453178196719565e-19,,1.1238866901457938,True
cnv_depth__IBNLCO_03586__IBNLCO_03586__gene__promoter,0.5585724661066577,1.5690049357085156e-19,,1.163895943890625,True
cnv_depth__IBNLCO_01880__rimO__gene,-0.5585724661066577,1.5690049357085156e-19,,-1.2021650262500279,True
cnv_depth__IBNLCO_04717__IBNLCO_04717__gene,-0.5580033652751685,1.7376296822440663e-19,,-1.1056900657049988,True
cnv_depth__IBNLCO_00006__IBNLCO_00006__gene__promoter,0.5577188148594239,1.8284870320186696e-19,,1.2066615007080654,True
cnv_depth__IBNLCO_01540__hypothetical__CDS,-0.5575765396515516,1.8756477238092818e-19,,-1.0407991773278507,True
cnv_depth__IBNLCO_03461__Anaerobic__CDS,0.5574342644436792,1.9240013634019078e-19,,1.2051984715110682,True
cnv_depth__IBNLCO_05745__Two__CDS__promoter,0.557291989235807,1.9735775258914686e-19,,0.9423407177187397,True
cnv_depth__IBNLCO_01516__IBNLCO_01516__gene,-0.557291989235807,1.9735775258914686e-19,,-1.1943422057454394,True
cnv_depth__IBNLCO_05852__Chromosome__CDS,0.5571497140279347,2.0244065044630835e-19,,1.2647352165810175,True
cnv_depth__IBNLCO_01386__Type__CDS,-0.5570074388200623,2.0765193274537562e-19,,-1.1054038385645608,True
cnv_depth__IBNLCO_03223__DNA-directed__CDS,0.55686516361219,2.1299477758112456e-19,,1.2136485615086907,True
cnv_depth__IBNLCO_03211__Large__CDS,0.5567228884043178,2.184724400957649e-19,,1.2966528941723467,True
cnv_depth__IBNLCO_03318__IBNLCO_03318__gene,0.5567228884043178,2.184724400957649e-19,,1.2547838719116846,True
cnv_depth__IBNLCO_04799__IBNLCO_04799__gene,-0.5564383379885731,2.298456349774832e-19,,-0.8990849218160573,True
cnv_depth__IBNLCO_00375__Isocitrate__CDS,0.5562960627807009,2.357480795298789e-19,,1.102167708567552,True
cnv_depth__IBNLCO_04788__IBNLCO_04788__gene,-0.5561537875728285,2.4179917000340654e-19,,-1.2884205426601971,True
cnv_depth__IBNLCO_00189__AmpG__CDS__promoter,0.5561537875728285,2.4179917000340654e-19,,1.1935588852950665,True
cnv_depth__IBNLCO_00226__fliF__gene,0.5557269619492117,2.608814489952082e-19,,1.272292918344284,True
cnv_depth__IBNLCO_01857__IBNLCO_01857__gene,-0.5555846867413393,2.6756470698469683e-19,,-1.3457515777175868,True
cnv_depth__IBNLCO_03226__Large__CDS,0.5550155859098501,2.9601854560338282e-19,,1.3337832615437994,True
cnv_depth__IBNLCO_01383__tssF__gene,-0.5548733107019779,3.035836322955356e-19,,-1.0767300182180888,True
cnv_depth__IBNLCO_03106__IBNLCO_03106__gene,0.5547310354941055,3.1133830376956226e-19,,1.179260519137052,True
cnv_depth__IBNLCO_01657__gnl|Bakta|IBNLCO_01657__CDS,-0.5547310354941055,3.1133830376956226e-19,,-1.369373951385039,True
cnv_depth__IBNLCO_03315__IBNLCO_03315__gene__promoter,0.5545887602862332,3.1928721580834668e-19,,1.1648242441079826,True
cnv_depth__IBNLCO_04541__Cobalt-zinc-cadmium__CDS,-0.5544466391820876,3.274262014200303e-19,,-1.179337005817672,True
cnv_depth__IBNLCO_03307__methyl-accepting__CDS,0.5543042098704886,3.3578694714234015e-19,,1.1278655742727088,True
cnv_depth__IBNLCO_04688__corA__gene,-0.5541619346626162,3.443476483971964e-19,,-1.1971452591953433,True
cnv_depth__IBNLCO_00394__IBNLCO_00394__gene__promoter,0.5541619346626162,3.443476483971964e-19,,1.090022996200357,True
cnv_depth__IBNLCO_03192__Small__CDS,0.5541619346626162,3.443476483971964e-19,,1.174175469304317,True
cnv_depth__IBNLCO_05735__IBNLCO_05735__gene__promoter,0.5541619346626162,3.443476483971964e-19,,1.224968424297535,True
cnv_depth__IBNLCO_03284__IBNLCO_03284__gene,0.5540196594547441,3.5312235958766837e-19,,1.2713546859488507,True
cnv_depth__IBNLCO_04580__Putative__CDS,-0.5539486758161299,3.5758186973762467e-19,,-1.2389024279939147,True
cnv_depth__IBNLCO_05853__IBNLCO_05853__gene__promoter,0.5538773842468717,3.6211632324801356e-19,,1.2680357120034784,True
cnv_depth__IBNLCO_00110__DNA-binding__CDS__promoter,0.5538773842468717,3.6211632324801356e-19,,1.1127895412668518,True
cnv_depth__IBNLCO_05798__IBNLCO_05798__gene,0.5538773842468717,3.6211632324801356e-19,,1.1739067216129535,True
cnv_depth__IBNLCO_00084__Lipoprotein-attachment__CDS__promoter,0.5537351090389994,3.713349076625117e-19,,0.7399699344798291,True
cnv_depth__IBNLCO_01490__IBNLCO_01490__gene,-0.5537351090389994,3.713349076625117e-19,,-1.2853760901317035,True
cnv_depth__IBNLCO_01542__Pilus__CDS,-0.5535928338311271,3.8078360981659683e-19,,-0.8774286750325963,True
cnv_depth__IBNLCO_00094__IBNLCO_00094__gene,0.5534505586232548,3.9046805841556226e-19,,1.0926734176040571,True
cnv_depth__IBNLCO_04596__IBNLCO_04596__gene,-0.5531660082075102,4.105673869675613e-19,,-1.0865905756558336,True
cnv_depth__IBNLCO_00235__response__CDS__promoter,0.5530237329996379,4.209942110779726e-19,,1.2030139451566793,True
cnv_depth__IBNLCO_05799__IBNLCO_05799__gene,0.5528814577917656,4.316806764841963e-19,,1.3075085432513551,True
cnv_depth__IBNLCO_00176__mrdB__gene,0.5528814577917656,4.316806764841963e-19,,1.2223084530599246,True
cnv_depth__IBNLCO_03137__Imidazoleglycerol-phosphate__CDS__promoter,0.5527391825838932,4.426331182500033e-19,,1.2172472137268646,True
cnv_depth__IBNLCO_03158__alsT__gene,0.5524546321681486,4.65362031359893e-19,,1.1277824827845382,True
cnv_depth__IBNLCO_00444__Thiosulfate__CDS__promoter,0.5524546321681486,4.65362031359893e-19,,0.9855226930311689,True
cnv_depth__IBNLCO_03462__Methyltransferase__CDS__promoter,0.5520278065445318,5.016174939572147e-19,,1.2355235150804689,True
cnv_depth__IBNLCO_02972__IBNLCO_02972__gene,0.5520278065445318,5.016174939572147e-19,,1.0031442972365516,True
cnv_depth__IBNLCO_03191__Small__CDS,0.5520278065445318,5.016174939572147e-19,,0.9821960013590012,True
cnv_depth__IBNLCO_01906__4-hydroxy-3-methylbut-2-en-1-yl__CDS__promoter,-0.5518855313366594,5.14307557508182e-19,,-1.2125642791771474,True
cnv_depth__unknown__unknown__regulatory.6,-0.5517432561287873,5.273123842566586e-19,,-1.1836442959439162,True
cnv_depth__IBNLCO_03341__IBNLCO_03341__gene,0.5516009809209148,5.406396236875948e-19,,1.2790649253715103,True
cnv_depth__IBNLCO_03451__Acetoacetate__CDS__promoter,0.5514587057130426,5.542971072894391e-19,,1.1166627069017918,True
cnv_depth__IBNLCO_03372__Amino__CDS,0.551174155297298,5.826350684909495e-19,,1.1608248270367423,True
cnv_depth__unknown__unknown__regulatory.5,-0.551174155297298,5.826350684909495e-19,,-1.210808291349904,True
cnv_depth__IBNLCO_02136__IBNLCO_02136__gene,-0.5510318800894256,5.973321576946323e-19,,-1.043446126950072,True
cnv_depth__IBNLCO_01564__IBNLCO_01564__gene,-0.5510318800894256,5.973321576946323e-19,,-1.2271809498821808,True
cnv_depth__IBNLCO_00207__IBNLCO_00207__gene__promoter,0.5508896048815534,6.12392723239839e-19,,1.2776815617474457,True
cnv_depth__IBNLCO_03509__IBNLCO_03509__gene,0.5508896048815534,6.12392723239839e-19,,0.8611418996619367,True
cnv_depth__IBNLCO_01947__Putative__CDS,-0.5507473296736811,6.278255721343618e-19,,-1.2681577470832825,True
cnv_depth__IBNLCO_03449__PNPLA__CDS,0.5506050544658088,6.436397202952e-19,,0.9903336901794849,True
cnv_depth__IBNLCO_04616__IBNLCO_04616__gene,-0.5506050544658088,6.436397202952e-19,,-1.2202079861464565,True
cnv_depth__IBNLCO_03198__Large__CDS__promoter,0.5506050544658088,6.436397202952e-19,,1.2904429399586057,True
cnv_depth__IBNLCO_03415__IBNLCO_03415__gene__promoter,0.5504627792579364,6.598443973957907e-19,,1.0117674753891814,True
cnv_depth__IBNLCO_04603__IBNLCO_04603__gene__promoter,-0.5504627792579364,6.598443973957907e-19,,-1.2166189686127606,True
cnv_depth__IBNLCO_01697__hypothetical__CDS__promoter,-0.5503205040500642,6.764490518232582e-19,,-1.2711516465177681,True
cnv_depth__IBNLCO_02985__IBNLCO_02985__gene,0.5503205040500642,6.764490518232582e-19,,1.098238750617133,True
cnv_depth__IBNLCO_03526__IBNLCO_03526__gene,0.5503205040500642,6.764490518232582e-19,,0.6892337497275013,True
cnv_depth__IBNLCO_03500__IBNLCO_03500__gene,0.5500359536343196,7.108972103083645e-19,,1.1292232419006942,True
cnv_depth__IBNLCO_03190__DNA-directed__CDS,0.5500359536343196,7.108972103083645e-19,,1.1856121631427012,True
cnv_depth__IBNLCO_03472__IBNLCO_03472__gene,0.5500359536343196,7.108972103083645e-19,,1.0572154160257377,True
