,feature_name,importance
4610,cnv_depth__IBNLCO_03652__IBNLCO_03652__gene,0.0
4609,cnv_depth__IBNLCO_03652__IBNLCO_03652__gene__promoter,0.0
4608,cnv_depth__IBNLCO_03651__2-methylisocitrate__CDS,0.0
4607,cnv_depth__IBNLCO_03650__prpR__gene__promoter,0.0
4606,cnv_depth__IBNLCO_03649__IBNLCO_03649__gene__promoter,0.0
4619,cnv_depth__IBNLCO_03663__LysR__CDS__promoter,0.0
4659,cnv_depth__IBNLCO_03701__IBNLCO_03701__gene__promoter,0.0
4658,cnv_depth__IBNLCO_03700__IBNLCO_03700__gene,0.0
4657,cnv_depth__IBNLCO_03700__IBNLCO_03700__gene__promoter,0.0
4656,cnv_depth__IBNLCO_03699__ABC__CDS__promoter,0.0
4655,cnv_depth__IBNLCO_03698__IBNLCO_03698__gene,0.0
4654,cnv_depth__IBNLCO_03697__Spermidine/putrescine__CDS__promoter,0.0
4653,cnv_depth__IBNLCO_03696__Sulfate__CDS,0.0
4652,cnv_depth__IBNLCO_03695__IBNLCO_03695__gene__promoter,0.0
4651,cnv_depth__IBNLCO_03696__cysW__gene__promoter,0.0
4650,cnv_depth__IBNLCO_03694__IBNLCO_03694__gene,0.0
4649,cnv_depth__IBNLCO_03693__IBNLCO_03693__gene,0.0
4648,cnv_depth__IBNLCO_03692__IBNLCO_03692__gene__promoter,0.0
4633,cnv_depth__IBNLCO_03675__IBNLCO_03675__gene__promoter,0.0
4646,cnv_depth__IBNLCO_03691__IBNLCO_03691__gene,0.0
4645,cnv_depth__IBNLCO_03689__Hemin__CDS__promoter,0.0
4644,cnv_depth__IBNLCO_03689__IBNLCO_03689__gene,0.0
4643,cnv_depth__IBNLCO_03688__Glycine__CDS__promoter,0.0
4642,cnv_depth__IBNLCO_03685__Glycine__CDS,0.0
4641,cnv_depth__IBNLCO_03685__Glycine__CDS__promoter,0.0
4640,cnv_depth__IBNLCO_03684__IBNLCO_03684__gene,0.0
4639,cnv_depth__IBNLCO_03683__Cytochrome__CDS__promoter,0.0
4638,cnv_depth__IBNLCO_03683__IBNLCO_03683__gene,0.0
4637,cnv_depth__IBNLCO_03680__IBNLCO_03680__gene__promoter,0.0
4636,cnv_depth__IBNLCO_03680__hypothetical__CDS,0.0
4635,cnv_depth__IBNLCO_03678__IBNLCO_03678__gene__promoter,0.0
4634,cnv_depth__IBNLCO_03676__IBNLCO_03676__gene,0.0
4647,cnv_depth__IBNLCO_03692__Heme__CDS,0.0
4576,cnv_depth__IBNLCO_03631__IBNLCO_03631__gene__promoter,0.0
4575,cnv_depth__IBNLCO_03630__LysR__CDS,0.0
4574,cnv_depth__IBNLCO_03629__IBNLCO_03629__gene__promoter,0.0
4573,cnv_depth__IBNLCO_03629__IBNLCO_03629__gene,0.0
4572,cnv_depth__IBNLCO_03628__IBNLCO_03628__gene,0.0
4571,cnv_depth__IBNLCO_03628__Tox-PAAR-like__CDS__promoter,0.0
4570,cnv_depth__IBNLCO_03627__DUF3540__CDS,0.0
4569,cnv_depth__IBNLCO_03627__DUF3540__CDS__promoter,0.0
4568,cnv_depth__IBNLCO_03626__Pentapeptide__CDS,0.0
4567,cnv_depth__IBNLCO_03626__Pentapeptide__CDS__promoter,0.0
4566,cnv_depth__IBNLCO_03625__DUF2169__CDS,0.0
4565,cnv_depth__IBNLCO_03625__IBNLCO_03625__gene__promoter,0.0
4605,cnv_depth__IBNLCO_03649__IBNLCO_03649__gene,0.0
4563,cnv_depth__IBNLCO_03623__ImpA__CDS__promoter,0.0
4562,cnv_depth__IBNLCO_03622__Type__CDS,0.0
4561,cnv_depth__IBNLCO_03622__tssG__gene__promoter,0.0
4560,cnv_depth__IBNLCO_03621__Type__CDS,0.0
4559,cnv_depth__IBNLCO_03621__tssF__gene__promoter,0.0
4558,cnv_depth__IBNLCO_03620__IraD/Gp25-like__CDS,0.0
4557,cnv_depth__IBNLCO_03620__IraD/Gp25-like__CDS__promoter,0.0
4556,cnv_depth__IBNLCO_03619__ImpE/SciE__CDS,0.0
4555,cnv_depth__IBNLCO_03618__TagK__CDS,0.0
4554,cnv_depth__IBNLCO_03618__TagK__CDS__promoter,0.0
4553,cnv_depth__IBNLCO_03617__clpB__gene__promoter,0.0
4552,cnv_depth__IBNLCO_03617__clpB__gene,0.0
4551,cnv_depth__IBNLCO_03616__Type__CDS__promoter,0.0
4564,cnv_depth__IBNLCO_03624__IBNLCO_03624__gene,0.0
4604,cnv_depth__IBNLCO_03648__IBNLCO_03648__gene__promoter,0.0
4603,cnv_depth__IBNLCO_03647__IBNLCO_03647__gene,0.0
4602,cnv_depth__IBNLCO_03647__IBNLCO_03647__gene__promoter,0.0
4601,cnv_depth__IBNLCO_03646__Proline__CDS,0.0
4600,cnv_depth__IBNLCO_03646__Proline__CDS__promoter,0.0
4599,cnv_depth__IBNLCO_03645__IBNLCO_03645__gene,0.0
4598,cnv_depth__IBNLCO_03645__IBNLCO_03645__gene__promoter,0.0
4597,cnv_depth__IBNLCO_03643__HTH__CDS,0.0
4596,cnv_depth__IBNLCO_03643__HTH__CDS__promoter,0.0
4594,cnv_depth__IBNLCO_03642__5-oxoprolinase__CDS,0.0
4593,cnv_depth__IBNLCO_03640__IBNLCO_03640__gene,0.0
4592,cnv_depth__IBNLCO_03638__IBNLCO_03638__gene__promoter,0.0
4577,cnv_depth__IBNLCO_03630__LysR__CDS__promoter,0.0
4590,cnv_depth__IBNLCO_03638__IBNLCO_03638__gene,0.0
4589,cnv_depth__IBNLCO_03637__Allantoin__CDS__promoter,0.0
4588,cnv_depth__IBNLCO_03637__Allantoin__CDS,0.0
4587,cnv_depth__IBNLCO_03636__IBNLCO_03636__gene,0.0
4586,cnv_depth__IBNLCO_03635__IBNLCO_03635__gene,0.0
4585,cnv_depth__IBNLCO_03634__IBNLCO_03634__gene__promoter,0.0
4584,cnv_depth__IBNLCO_03635__hypothetical__CDS__promoter,0.0
4583,cnv_depth__IBNLCO_03634__IBNLCO_03634__gene,0.0
4582,cnv_depth__IBNLCO_03633__IBNLCO_03633__gene__promoter,0.0
4581,cnv_depth__IBNLCO_03633__O-acetylhomoserine/O-acetylserine__CDS,0.0
4580,cnv_depth__IBNLCO_03632__hypothetical__CDS,0.0
4579,cnv_depth__IBNLCO_03632__IBNLCO_03632__gene__promoter,0.0
4578,cnv_depth__IBNLCO_03631__IBNLCO_03631__gene,0.0
4591,cnv_depth__IBNLCO_03639__Urea__CDS,0.0
4742,cnv_depth__IBNLCO_03771__Polyketide__CDS__promoter,0.0
4741,cnv_depth__IBNLCO_03770__IBNLCO_03770__gene__promoter,0.0
4740,cnv_depth__IBNLCO_03770__IBNLCO_03770__gene,0.0
4739,cnv_depth__IBNLCO_03768__IBNLCO_03768__gene__promoter,0.0
4738,cnv_depth__IBNLCO_03767__IBNLCO_03767__gene,0.0
4737,cnv_depth__IBNLCO_03763__fkbH__gene__promoter,0.0
4736,cnv_depth__IBNLCO_03764__IBNLCO_03764__gene,0.0
4735,cnv_depth__IBNLCO_03763__fkbH__gene,0.0
4734,cnv_depth__IBNLCO_03761__IBNLCO_03761__gene,0.0
4733,cnv_depth__IBNLCO_03760__IBNLCO_03760__gene__promoter,0.0
4732,cnv_depth__IBNLCO_03759__IBNLCO_03759__gene__promoter,0.0
4731,cnv_depth__IBNLCO_03760__IBNLCO_03760__gene,0.0
4660,cnv_depth__IBNLCO_03701__IBNLCO_03701__gene,0.0
4729,cnv_depth__IBNLCO_03757__IBNLCO_03757__gene__promoter,0.0
4728,cnv_depth__IBNLCO_03755__IBNLCO_03755__gene,0.0
4727,cnv_depth__IBNLCO_03754__gntR__gene__promoter,0.0
4726,cnv_depth__IBNLCO_03755__IBNLCO_03755__gene__promoter,0.0
4725,cnv_depth__IBNLCO_03753__IBNLCO_03753__gene__promoter,0.0
4724,cnv_depth__IBNLCO_03754__gntR__gene,0.0
4723,cnv_depth__IBNLCO_03753__IBNLCO_03753__gene,0.0
4722,cnv_depth__IBNLCO_03751__nodT__gene__promoter,0.0
4721,cnv_depth__IBNLCO_03750__ceoB__gene,0.0
4720,cnv_depth__IBNLCO_03750__ceoB__gene__promoter,0.0
4719,cnv_depth__IBNLCO_03749__bepF__gene,0.0
4718,cnv_depth__IBNLCO_03749__bepF__gene__promoter,0.0
4716,cnv_depth__IBNLCO_03747__ceoR__gene,0.0
4924,cnv_depth__IBNLCO_03927__IBNLCO_03927__gene__promoter,0.0
4770,cnv_depth__IBNLCO_03798__Insertion__CDS__promoter,0.0
4769,cnv_depth__IBNLCO_03798__IBNLCO_03798__gene,0.0
4768,cnv_depth__IBNLCO_03796__hypothetical__CDS,0.0
4767,cnv_depth__IBNLCO_03796__hypothetical__CDS__promoter,0.0
4766,cnv_depth__IBNLCO_03795__FAD/NAD(P)-binding__CDS,0.0
4765,cnv_depth__IBNLCO_03795__IBNLCO_03795__gene__promoter,0.0
4763,cnv_depth__IBNLCO_03792__4-hydroxyproline__CDS__promoter,0.0
4762,cnv_depth__IBNLCO_03791__N-acetylneuraminate__CDS__promoter,0.0
4761,cnv_depth__IBNLCO_03790__Amino__CDS__promoter,0.0
4760,cnv_depth__IBNLCO_03790__IBNLCO_03790__gene,0.0
4759,cnv_depth__IBNLCO_03788__Delta(1)-pyrroline-2-carboxylate__CDS,0.0
4758,cnv_depth__IBNLCO_03787__IBNLCO_03787__gene__promoter,0.0
4743,cnv_depth__IBNLCO_03772__malR__gene__promoter,0.0
4756,cnv_depth__IBNLCO_03785__DoxX__CDS,0.0
4755,cnv_depth__IBNLCO_03785__doxX__gene__promoter,0.0
4754,cnv_depth__IBNLCO_03784__IBNLCO_03784__gene,0.0
4753,cnv_depth__IBNLCO_03782__IBNLCO_03782__gene,0.0
4752,cnv_depth__IBNLCO_03780__IBNLCO_03780__gene,0.0
4751,cnv_depth__IBNLCO_03779__IBNLCO_03779__gene,0.0
4750,cnv_depth__IBNLCO_03778__coiA__gene__promoter,0.0
4749,cnv_depth__IBNLCO_03777__Dibenzothiophene__CDS__promoter,0.0
4748,cnv_depth__IBNLCO_03776__metI__gene__promoter,0.0
4747,cnv_depth__IBNLCO_03774__IBNLCO_03774__gene__promoter,0.0
4746,cnv_depth__IBNLCO_03773__IBNLCO_03773__gene,0.0
4745,cnv_depth__IBNLCO_03773__IBNLCO_03773__gene__promoter,0.0
4744,cnv_depth__IBNLCO_03772__malR__gene,0.0
4757,cnv_depth__IBNLCO_03787__Permease__CDS,0.0
4687,cnv_depth__IBNLCO_03719__IBNLCO_03719__gene__promoter,0.0
4686,cnv_depth__IBNLCO_03718__IBNLCO_03718__gene,0.0
4685,cnv_depth__IBNLCO_03718__IBNLCO_03718__gene__promoter,0.0
4683,cnv_depth__IBNLCO_03717__IBNLCO_03717__gene__promoter,0.0
4682,cnv_depth__IBNLCO_03716__IBNLCO_03716__gene__promoter,0.0
4681,cnv_depth__IBNLCO_03716__IBNLCO_03716__gene,0.0
4680,cnv_depth__IBNLCO_03715__IBNLCO_03715__gene,0.0
4679,cnv_depth__IBNLCO_03715__IBNLCO_03715__gene__promoter,0.0
4678,cnv_depth__IBNLCO_03714__IBNLCO_03714__gene__promoter,0.0
4677,cnv_depth__IBNLCO_03714__IBNLCO_03714__gene,0.0
4676,cnv_depth__IBNLCO_03713__IBNLCO_03713__gene__promoter,0.0
4675,cnv_depth__IBNLCO_03712__IBNLCO_03712__gene__promoter,0.0
4715,cnv_depth__IBNLCO_03745__IBNLCO_03745__gene__promoter,0.0
4673,cnv_depth__IBNLCO_03710__dhaL__gene__promoter,0.0
4672,cnv_depth__IBNLCO_03709__dhaK__gene,0.0
4671,cnv_depth__IBNLCO_03709__dhaK__gene__promoter,0.0
4670,cnv_depth__IBNLCO_03708__IBNLCO_03708__gene,0.0
4669,cnv_depth__IBNLCO_03708__IBNLCO_03708__gene__promoter,0.0
4668,cnv_depth__IBNLCO_03707__IBNLCO_03707__gene,0.0
4667,cnv_depth__IBNLCO_03707__Short-chain__CDS__promoter,0.0
4666,cnv_depth__IBNLCO_03706__luxP__gene,0.0
4665,cnv_depth__IBNLCO_03706__luxP__gene__promoter,0.0
4664,cnv_depth__IBNLCO_03704__IBNLCO_03704__gene,0.0
4663,cnv_depth__IBNLCO_03704__Putative__CDS__promoter,0.0
4662,cnv_depth__IBNLCO_03703__IBNLCO_03703__gene__promoter,0.0
4661,cnv_depth__IBNLCO_03702__IBNLCO_03702__gene,0.0
4674,cnv_depth__IBNLCO_03710__dhaL__gene,0.0
4714,cnv_depth__IBNLCO_03744__IBNLCO_03744__gene,0.0
4713,cnv_depth__IBNLCO_03744__IBNLCO_03744__gene__promoter,0.0
4712,cnv_depth__IBNLCO_03739__Outer__CDS__promoter,0.0
4711,cnv_depth__IBNLCO_03738__IBNLCO_03738__gene__promoter,0.0
4710,cnv_depth__IBNLCO_03738__IBNLCO_03738__gene,0.0
4709,cnv_depth__IBNLCO_03736__yfcC__gene,0.0
4708,cnv_depth__IBNLCO_03735__IBNLCO_03735__gene,0.0
4707,cnv_depth__IBNLCO_03734__davT__gene,0.0
4706,cnv_depth__IBNLCO_03733__IBNLCO_03733__gene,0.0
4705,cnv_depth__IBNLCO_03732__IBNLCO_03732__gene__promoter,0.0
4704,cnv_depth__IBNLCO_03731__IBNLCO_03731__gene__promoter,0.0
4703,cnv_depth__IBNLCO_03732__IBNLCO_03732__gene,0.0
4688,cnv_depth__IBNLCO_03720__IBNLCO_03720__gene,0.0
4701,cnv_depth__IBNLCO_03729__IBNLCO_03729__gene__promoter,0.0
4700,cnv_depth__IBNLCO_03729__IBNLCO_03729__gene,0.0
4699,cnv_depth__IBNLCO_03728__IBNLCO_03728__gene__promoter,0.0
4698,cnv_depth__IBNLCO_03728__IBNLCO_03728__gene,0.0
4697,cnv_depth__IBNLCO_03727__IBNLCO_03727__gene,0.0
4696,cnv_depth__IBNLCO_03727__IBNLCO_03727__gene__promoter,0.0
4695,cnv_depth__IBNLCO_03726__IBNLCO_03726__gene__promoter,0.0
4694,cnv_depth__IBNLCO_03725__iclR__gene__promoter,0.0
4693,cnv_depth__IBNLCO_03725__iclR__gene,0.0
4692,cnv_depth__IBNLCO_03723__IBNLCO_03723__gene,0.0
4691,cnv_depth__IBNLCO_03722__IBNLCO_03722__gene,0.0
4690,cnv_depth__IBNLCO_03721__IBNLCO_03721__gene,0.0
4689,cnv_depth__IBNLCO_03720__Lysine/arginine/ornithine-binding__CDS__promoter,0.0
4702,cnv_depth__IBNLCO_03730__IBNLCO_03730__gene__promoter,0.0
5234,cnv_depth__IBNLCO_04219__IBNLCO_04219__gene__promoter,0.0
5233,cnv_depth__IBNLCO_04219__IBNLCO_04219__gene,0.0
5232,cnv_depth__IBNLCO_04218__Multiple__CDS,0.0
5231,cnv_depth__IBNLCO_04217__hypothetical__CDS,0.0
5230,cnv_depth__IBNLCO_04216__IBNLCO_04216__gene,0.0
5229,cnv_depth__IBNLCO_04216__IBNLCO_04216__gene__promoter,0.0
5228,cnv_depth__IBNLCO_04215__Amino__CDS,0.0
5227,cnv_depth__IBNLCO_04214__malT__gene__promoter,0.0
5226,cnv_depth__IBNLCO_04214__HTH-type__CDS,0.0
5225,cnv_depth__IBNLCO_04213__hypothetical__CDS__promoter,0.0
5224,cnv_depth__IBNLCO_04213__IBNLCO_04213__gene,0.0
5223,cnv_depth__IBNLCO_04212__Porin__CDS__promoter,0.0
4966,cnv_depth__IBNLCO_03969__IBNLCO_03969__gene__promoter,0.0
5221,cnv_depth__IBNLCO_04208__IBNLCO_04208__gene__promoter,0.0
5220,cnv_depth__IBNLCO_04206__IBNLCO_04206__gene,0.0
5219,cnv_depth__IBNLCO_04205__lysR__gene__promoter,0.0
5218,cnv_depth__IBNLCO_04206__Beta-alanine--pyruvate__CDS__promoter,0.0
5217,cnv_depth__IBNLCO_04203__2%2C4-dihydroxyacetophenone__CDS,0.0
5216,cnv_depth__IBNLCO_04202__DNA-binding__CDS,0.0
5215,cnv_depth__IBNLCO_04202__DNA-binding__CDS__promoter,0.0
5214,cnv_depth__IBNLCO_04201__Multidrug__CDS__promoter,0.0
5213,cnv_depth__IBNLCO_04201__Multidrug__CDS,0.0
5212,cnv_depth__IBNLCO_04200__Methylaspartate__CDS__promoter,0.0
5211,cnv_depth__IBNLCO_04200__Methylaspartate__CDS,0.0
5210,cnv_depth__IBNLCO_04199__Cellulose__CDS__promoter,0.0
5209,cnv_depth__IBNLCO_04199__Cellulose__CDS,0.0
5222,cnv_depth__IBNLCO_04211__Secretory__CDS__promoter,0.0
5264,cnv_depth__IBNLCO_04249__Vanillin__CDS__promoter,0.0
5263,cnv_depth__IBNLCO_04247__trnL__gene__promoter,0.0
5262,cnv_depth__IBNLCO_04247__tRNA-Leu(gag)__tRNA,0.0
5261,cnv_depth__IBNLCO_04246__hypothetical__CDS__promoter,0.0
5260,cnv_depth__IBNLCO_04246__hypothetical__CDS,0.0
5259,cnv_depth__IBNLCO_04245__YdhG-like__CDS__promoter,0.0
5258,cnv_depth__IBNLCO_04241__IBNLCO_04241__gene,0.0
5257,cnv_depth__IBNLCO_04240__marR__gene,0.0
5255,cnv_depth__IBNLCO_04239__IBNLCO_04239__gene__promoter,0.0
5254,cnv_depth__IBNLCO_04238__hypothetical__CDS,0.0
5253,cnv_depth__IBNLCO_04237__gerE__gene__promoter,0.0
5252,cnv_depth__IBNLCO_04238__hypothetical__CDS__promoter,0.0
5251,cnv_depth__IBNLCO_04237__gerE__gene,0.0
5235,cnv_depth__IBNLCO_04220__Fusaric__CDS,0.0
5249,cnv_depth__IBNLCO_04235__hypothetical__CDS__promoter,0.0
5248,cnv_depth__IBNLCO_04235__hypothetical__CDS,0.0
5247,cnv_depth__IBNLCO_04233__IBNLCO_04233__gene__promoter,0.0
5246,cnv_depth__IBNLCO_04232__H(+)/Cl(-)__CDS,0.0
5245,cnv_depth__IBNLCO_04230__IBNLCO_04230__gene,0.0
5244,cnv_depth__IBNLCO_04228__IBNLCO_04228__gene,0.0
5243,cnv_depth__IBNLCO_04227__Cytosine__CDS,0.0
5241,cnv_depth__IBNLCO_04225__Cytosine__CDS,0.0
5240,cnv_depth__IBNLCO_04225__Cytosine__CDS__promoter,0.0
5239,cnv_depth__IBNLCO_04224__IBNLCO_04224__gene,0.0
5238,cnv_depth__IBNLCO_04224__IBNLCO_04224__gene__promoter,0.0
5237,cnv_depth__IBNLCO_04222__IBNLCO_04222__gene__promoter,0.0
5236,cnv_depth__IBNLCO_04222__IBNLCO_04222__gene,0.0
5250,cnv_depth__IBNLCO_04236__Twin-arginine__CDS__promoter,0.0
5177,cnv_depth__IBNLCO_04173__hypothetical__CDS__promoter,0.0
5176,cnv_depth__IBNLCO_04172__hypothetical__CDS__promoter,0.0
5175,cnv_depth__IBNLCO_04172__IBNLCO_04172__gene,0.0
5174,cnv_depth__IBNLCO_04171__IBNLCO_04171__gene__promoter,0.0
5173,cnv_depth__IBNLCO_04170__hypothetical__CDS__promoter,0.0
5172,cnv_depth__IBNLCO_04168__IBNLCO_04168__gene,0.0
5171,cnv_depth__IBNLCO_04167__tctD__gene,0.0
5170,cnv_depth__IBNLCO_04166__Iron__CDS__promoter,0.0
5169,cnv_depth__IBNLCO_04167__Transcriptional__CDS__promoter,0.0
5168,cnv_depth__IBNLCO_04165__ABC__CDS__promoter,0.0
5167,cnv_depth__IBNLCO_04164__gnl|Bakta|IBNLCO_04164__CDS__promoter,0.0
5166,cnv_depth__IBNLCO_04165__ABC__CDS,0.0
5208,cnv_depth__IBNLCO_04198__RND__CDS__promoter,0.0
5164,cnv_depth__IBNLCO_04163__Porin__CDS__promoter,0.0
5163,cnv_depth__IBNLCO_04163__IBNLCO_04163__gene,0.0
5162,cnv_depth__IBNLCO_04162__IBNLCO_04162__gene,0.0
5161,cnv_depth__IBNLCO_04161__IBNLCO_04161__gene,0.0
5160,cnv_depth__IBNLCO_04160__IBNLCO_04160__gene,0.0
5159,cnv_depth__IBNLCO_04160__4-hydroxy-2-oxo-heptane-1%2C7-dioate__CDS__promoter,0.0
5158,cnv_depth__IBNLCO_04159__IBNLCO_04159__gene__promoter,0.0
5157,cnv_depth__IBNLCO_04156__Betaine__CDS,0.0
5156,cnv_depth__IBNLCO_04155__IBNLCO_04155__gene__promoter,0.0
5155,cnv_depth__IBNLCO_04154__2-hydroxyhepta-2%2C4-diene-1%2C7-dioate__CDS,0.0
5154,cnv_depth__IBNLCO_04152__Thioester__CDS,0.0
5153,cnv_depth__IBNLCO_04150__two-component__CDS,0.0
5152,cnv_depth__IBNLCO_04149__bprS__gene__promoter,0.0
5165,cnv_depth__IBNLCO_04164__IBNLCO_04164__gene,0.0
5207,cnv_depth__IBNLCO_04197__Methyl-accepting__CDS__promoter,0.0
5206,cnv_depth__IBNLCO_04197__Methyl-accepting__CDS,0.0
5205,cnv_depth__IBNLCO_04196__Acyl-CoA__CDS,0.0
5204,cnv_depth__IBNLCO_04195__Cyclic__CDS__promoter,0.0
5203,cnv_depth__IBNLCO_04196__Acyl-CoA__CDS__promoter,0.0
5202,cnv_depth__IBNLCO_04195__Cyclic__CDS,0.0
5201,cnv_depth__IBNLCO_04194__hypothetical__CDS__promoter,0.0
5200,cnv_depth__IBNLCO_04193__hypothetical__CDS__promoter,0.0
5199,cnv_depth__IBNLCO_04193__hypothetical__CDS,0.0
5198,cnv_depth__IBNLCO_04192__Pyridoxamine__CDS,0.0
5197,cnv_depth__IBNLCO_04191__Transcriptional__CDS__promoter,0.0
5196,cnv_depth__IBNLCO_04192__Pyridoxamine__CDS__promoter,0.0
5195,cnv_depth__IBNLCO_04191__gntR__gene,0.0
5178,cnv_depth__IBNLCO_04174__Enoyl-CoA__CDS__promoter,0.0
5193,cnv_depth__IBNLCO_04190__3-oxoacyl-[acyl-carrier-protein]__CDS,0.0
5192,cnv_depth__IBNLCO_04188__IBNLCO_04188__gene__promoter,0.0
5191,cnv_depth__IBNLCO_04187__IBNLCO_04187__gene,0.0
5190,cnv_depth__IBNLCO_04186__IBNLCO_04186__gene__promoter,0.0
5188,cnv_depth__IBNLCO_04184__Cysteine__CDS,0.0
5186,cnv_depth__IBNLCO_04183__IBNLCO_04183__gene,0.0
5185,cnv_depth__IBNLCO_04182__IBNLCO_04182__gene,0.0
5184,cnv_depth__IBNLCO_04181__IBNLCO_04181__gene,0.0
5183,cnv_depth__IBNLCO_04180__IBNLCO_04180__gene,0.0
5182,cnv_depth__IBNLCO_04179__IBNLCO_04179__gene__promoter,0.0
5181,cnv_depth__IBNLCO_04179__IBNLCO_04179__gene,0.0
5180,cnv_depth__IBNLCO_04175__IBNLCO_04175__gene,0.0
5179,cnv_depth__IBNLCO_04174__IBNLCO_04174__gene,0.0
5194,cnv_depth__IBNLCO_04190__3-oxoacyl-[acyl-carrier-protein]__CDS__promoter,0.0
5348,cnv_depth__IBNLCO_04311__DUF1488__CDS,0.0
5347,cnv_depth__IBNLCO_04310__IBNLCO_04310__gene__promoter,0.0
5346,cnv_depth__IBNLCO_04310__hypothetical__CDS,0.0
5345,cnv_depth__IBNLCO_04309__IBNLCO_04309__gene__promoter,0.0
5344,cnv_depth__IBNLCO_04308__IBNLCO_04308__gene__promoter,0.0
5343,cnv_depth__IBNLCO_04308__hypothetical__CDS,0.0
5342,cnv_depth__IBNLCO_04307__Monooxygenase__CDS__promoter,0.0
5341,cnv_depth__IBNLCO_04307__IBNLCO_04307__gene,0.0
5340,cnv_depth__IBNLCO_04306__hypothetical__CDS,0.0
5339,cnv_depth__IBNLCO_04305__DUF4148__CDS__promoter,0.0
5337,cnv_depth__IBNLCO_04303__IBNLCO_04303__gene,0.0
5336,cnv_depth__IBNLCO_04300__IBNLCO_04300__gene__promoter,0.0
5265,cnv_depth__IBNLCO_04249__IBNLCO_04249__gene,0.0
5334,cnv_depth__IBNLCO_04300__DOT1__CDS,0.0
5333,cnv_depth__IBNLCO_04299__Taurine__CDS,0.0
5332,cnv_depth__IBNLCO_04299__IBNLCO_04299__gene__promoter,0.0
5331,cnv_depth__IBNLCO_04298__IBNLCO_04298__gene,0.0
5330,cnv_depth__IBNLCO_04298__Glutathione__CDS__promoter,0.0
5329,cnv_depth__IBNLCO_04297__p-aminobenzoate__CDS,0.0
5328,cnv_depth__IBNLCO_04297__aurF__gene__promoter,0.0
5327,cnv_depth__IBNLCO_04296__Class__CDS,0.0
5326,cnv_depth__IBNLCO_04296__IBNLCO_04296__gene__promoter,0.0
5325,cnv_depth__IBNLCO_04295__leucine--tRNA__CDS,0.0
5324,cnv_depth__IBNLCO_04295__IBNLCO_04295__gene__promoter,0.0
5323,cnv_depth__IBNLCO_04294__gnl|Bakta|IBNLCO_04294__CDS,0.0
5322,cnv_depth__IBNLCO_04293__IBNLCO_04293__gene__promoter,0.0
5335,cnv_depth__IBNLCO_04301__IBNLCO_04301__gene__promoter,0.0
5378,cnv_depth__IBNLCO_04333__IBNLCO_04333__gene,0.0
5377,cnv_depth__IBNLCO_04332__rihB__gene,0.0
5376,cnv_depth__IBNLCO_04332__Pyrimidine-specific__CDS__promoter,0.0
5375,cnv_depth__IBNLCO_04331__IBNLCO_04331__gene,0.0
5374,cnv_depth__IBNLCO_04331__IBNLCO_04331__gene__promoter,0.0
5373,cnv_depth__IBNLCO_04330__IBNLCO_04330__gene,0.0
5372,cnv_depth__IBNLCO_04330__DUF3088__CDS__promoter,0.0
5371,cnv_depth__IBNLCO_04328__IBNLCO_04328__gene,0.0
5370,cnv_depth__IBNLCO_04327__IBNLCO_04327__gene__promoter,0.0
5369,cnv_depth__IBNLCO_04327__Dibenzothiophene__CDS,0.0
5368,cnv_depth__IBNLCO_04325__IBNLCO_04325__gene__promoter,0.0
5367,cnv_depth__IBNLCO_04323__IBNLCO_04323__gene,0.0
5366,cnv_depth__IBNLCO_04322__gnl|Bakta|IBNLCO_04322__CDS,0.0
5349,cnv_depth__IBNLCO_04312__IBNLCO_04312__gene__promoter,0.0
5364,cnv_depth__IBNLCO_04321__IBNLCO_04321__gene,0.0
5363,cnv_depth__IBNLCO_04320__IBNLCO_04320__gene,0.0
5362,cnv_depth__IBNLCO_04319__IBNLCO_04319__gene,0.0
5361,cnv_depth__IBNLCO_04318__Theronine__CDS,0.0
5358,cnv_depth__IBNLCO_04317__UspA__CDS,0.0
5357,cnv_depth__IBNLCO_04316__Universal__CDS__promoter,0.0
5356,cnv_depth__IBNLCO_04315__uspA__gene__promoter,0.0
5355,cnv_depth__IBNLCO_04316__Universal__CDS,0.0
5354,cnv_depth__IBNLCO_04315__UspA__CDS,0.0
5353,cnv_depth__IBNLCO_04314__Universal__CDS,0.0
5352,cnv_depth__IBNLCO_04314__Universal__CDS__promoter,0.0
5351,cnv_depth__IBNLCO_04313__uvrY__gene__promoter,0.0
5350,cnv_depth__IBNLCO_04312__UDP-glucose__CDS,0.0
5365,cnv_depth__IBNLCO_04322__IBNLCO_04322__gene__promoter,0.0
5292,cnv_depth__IBNLCO_04268__kdgR__gene__promoter,0.0
5291,cnv_depth__IBNLCO_04268__Transcriptional__CDS,0.0
5290,cnv_depth__IBNLCO_04267__H-NS-like__CDS__promoter,0.0
5289,cnv_depth__IBNLCO_04267__IBNLCO_04267__gene,0.0
5288,cnv_depth__IBNLCO_04266__hypothetical__CDS__promoter,0.0
5287,cnv_depth__IBNLCO_04266__IBNLCO_04266__gene,0.0
5286,cnv_depth__IBNLCO_04265__IBNLCO_04265__gene,0.0
5285,cnv_depth__IBNLCO_04265__YadA-like__CDS__promoter,0.0
5284,cnv_depth__IBNLCO_04263__3-oxoacyl-[acyl-carrier-protein]__CDS,0.0
5283,cnv_depth__IBNLCO_04262__IBNLCO_04262__gene__promoter,0.0
5282,cnv_depth__IBNLCO_04261__2-keto-3-deoxy-L-fuconate__CDS,0.0
